timestamp,DHT_temperature,DHT_humidity,BME_temperature,BME_pressure,BME_humidity
2024-12-01 20:25:21,24.7,20.0,24.28,889.16,28.16
2024-12-01 20:26:21,24.7,20.0,24.3,889.23,28.21
2024-12-01 20:27:21,24.7,20.0,24.31,889.24,28.14
2024-12-01 20:28:21,24.7,20.0,24.31,889.21,28.16
2024-12-01 20:29:22,24.7,20.0,24.32,889.21,28.11
2024-12-01 20:30:22,24.7,20.0,24.32,889.17,28.16
2024-12-01 20:31:22,24.8,20.0,24.35,889.17,28.12
2024-12-01 20:32:22,24.8,20.0,24.35,889.18,28.03
2024-12-01 20:33:22,24.8,20.0,24.34,889.17,28.05
2024-12-01 20:34:22,24.7,20.0,24.34,889.17,28.04
2024-12-01 20:35:22,24.7,20.0,24.36,889.2,28.04
2024-12-01 20:36:22,24.8,20.0,24.36,889.22,27.95
2024-12-01 20:37:22,24.8,20.0,24.38,889.28,27.98
2024-12-01 20:38:22,24.7,20.0,24.34,889.2,28.03
2024-12-01 20:39:22,24.7,20.0,24.36,889.22,27.96
2024-12-01 20:40:22,24.8,20.0,24.35,889.21,27.91
2024-12-01 20:41:22,24.7,20.0,24.36,889.21,27.93
2024-12-01 20:42:22,24.7,20.0,24.37,889.26,27.89
2024-12-01 20:43:22,24.7,20.0,24.37,889.26,27.95
2024-12-01 20:44:22,24.7,20.0,24.37,889.26,27.92
2024-12-01 20:44:37,24.7,20.0,24.37,889.25,27.86
2024-12-01 20:45:37,24.7,20.0,24.37,889.23,27.87
2024-12-01 20:46:37,24.7,20.0,24.36,889.26,27.88
2024-12-01 20:47:37,24.6,20.0,24.27,889.24,27.96
2024-12-01 20:48:37,24.5,20.0,24.21,889.17,28.41
2024-12-01 20:49:37,24.5,20.0,24.22,889.15,28.2
2024-12-01 20:50:37,24.4,20.0,24.23,889.14,28.53
2024-12-01 20:51:37,24.3,20.0,24.29,889.16,29.04
2024-12-01 20:52:37,24.4,20.0,24.27,889.13,28.46
2024-12-01 20:53:37,24.3,20.0,24.25,889.09,28.52
2024-12-01 20:54:37,24.3,20.0,24.26,889.1,28.2
2024-12-01 20:55:37,24.3,20.0,24.27,889.06,28.07
2024-12-01 20:56:37,24.3,20.0,24.28,889.05,27.78
2024-12-01 20:57:37,24.3,20.0,24.27,889.1,27.95
2024-12-01 20:58:38,24.4,20.0,24.31,889.08,28.14
2024-12-01 20:59:38,24.4,20.0,24.27,889.08,27.89
2024-12-01 21:00:38,24.3,20.0,24.26,889.09,27.82
2024-12-01 21:01:38,24.3,20.0,24.26,889.13,27.82
2024-12-01 21:02:38,24.3,20.0,24.26,889.07,27.85
2024-12-01 21:03:38,24.3,20.0,24.22,889.02,27.67
2024-12-01 21:04:38,24.3,20.0,24.23,889.08,28.06
2024-12-01 21:05:38,24.3,20.0,24.19,889.08,28.1
2024-12-01 21:06:38,24.3,20.0,24.13,889.09,27.9
2024-12-01 21:07:38,24.2,20.0,24.09,889.08,27.9
2024-12-01 21:08:38,24.1,20.0,24.05,889.04,27.78
2024-12-01 21:09:38,24.1,20.0,24.03,889.01,27.7
2024-12-01 21:10:38,24.0,20.0,23.99,889.04,27.75
2024-12-01 21:11:38,24.0,20.0,23.97,889.05,27.68
2024-12-01 21:12:38,24.0,20.0,23.95,889.07,27.73
2024-12-01 21:13:38,24.0,20.0,23.92,889.09,27.71
2024-12-01 21:14:38,24.0,20.0,23.89,889.14,27.7
2024-12-01 21:15:38,23.9,20.0,23.88,889.17,27.72
2024-12-01 21:16:38,23.9,20.0,23.84,889.18,27.72
2024-12-01 21:17:38,23.9,20.0,23.85,889.17,27.73
2024-12-01 21:18:38,23.8,20.0,23.84,889.17,27.72
2024-12-01 21:19:38,23.8,20.0,23.8,889.19,27.66
2024-12-01 21:20:38,23.8,20.0,23.78,889.23,27.73
2024-12-01 21:21:38,23.8,20.0,23.76,889.21,27.74
2024-12-01 21:22:38,23.8,20.0,23.76,889.23,27.76
2024-12-01 21:23:38,23.8,20.0,23.76,889.23,27.8
2024-12-01 21:24:38,23.8,20.0,23.74,889.22,27.77
2024-12-01 21:25:38,23.7,20.0,23.74,889.21,27.78
2024-12-01 21:26:38,23.7,20.0,23.72,889.26,27.81
2024-12-01 21:27:38,23.7,20.0,23.71,889.25,27.81
2024-12-01 21:28:38,23.7,20.0,23.68,889.25,27.81
2024-12-01 21:29:38,23.7,20.0,23.68,889.24,27.8
2024-12-01 21:30:38,23.7,20.0,23.67,889.24,27.8
2024-12-01 21:31:38,23.7,20.0,23.67,889.26,27.79
2024-12-01 21:32:39,23.7,20.0,23.66,889.22,27.94
2024-12-01 21:33:39,23.7,20.0,23.65,889.25,27.93
2024-12-01 21:34:39,23.7,20.0,23.64,889.24,27.92
2024-12-01 21:35:39,23.7,20.0,23.64,889.27,28.06
2024-12-01 21:36:39,23.7,20.0,23.6,889.31,28.24
2024-12-01 21:37:39,23.6,20.0,23.59,889.28,28.06
2024-12-01 21:38:39,23.6,20.0,23.59,889.31,27.99
2024-12-01 21:39:39,23.6,20.0,23.58,889.3,27.86
2024-12-01 21:40:39,23.6,20.0,23.57,889.31,27.92
2024-12-01 21:41:39,23.6,20.0,23.55,889.3,27.86
2024-12-01 21:42:39,23.6,20.0,23.54,889.3,27.81
2024-12-01 21:43:39,23.6,20.0,23.54,889.34,27.77
2024-12-01 21:44:39,23.6,20.0,23.52,889.34,27.8
2024-12-01 21:45:39,23.6,20.0,23.5,889.32,27.79
2024-12-01 21:46:39,23.6,20.0,23.49,889.31,27.79
2024-12-01 21:47:39,23.5,20.0,23.48,889.31,27.79
2024-12-01 21:48:39,23.5,20.0,23.46,889.31,27.77
2024-12-01 21:49:39,23.5,20.0,23.47,889.34,27.82
2024-12-01 21:50:39,23.5,20.0,23.45,889.3,27.76
2024-12-01 21:51:39,23.5,20.0,23.44,889.35,27.73
2024-12-01 21:52:39,23.5,20.0,23.43,889.31,27.75
2024-12-01 21:53:39,23.5,20.0,23.41,889.34,27.77
2024-12-01 21:54:39,23.4,20.0,23.42,889.33,27.73
2024-12-01 21:55:39,23.4,20.0,23.4,889.31,27.71
2024-12-01 21:56:39,23.4,20.0,23.38,889.29,27.75
2024-12-01 21:57:39,23.4,20.0,23.39,889.29,27.75
2024-12-01 21:58:39,23.4,20.0,23.37,889.28,27.67
2024-12-01 21:59:39,23.4,20.0,23.36,889.27,27.69
2024-12-01 22:00:39,23.4,20.0,23.34,889.25,27.67
2024-12-01 22:01:39,23.4,20.0,23.33,889.25,27.7
2024-12-01 22:02:39,23.4,20.0,23.31,889.28,27.65
2024-12-01 22:03:39,23.4,20.0,23.33,889.3,27.65
2024-12-01 22:04:39,23.4,20.0,23.31,889.32,27.64
2024-12-01 22:05:39,23.4,20.0,23.3,889.29,27.63
2024-12-01 22:06:40,23.3,20.0,23.29,889.31,27.69
2024-12-01 22:07:40,23.3,20.0,23.28,889.34,28.13
2024-12-01 22:08:40,23.3,20.0,23.3,889.3,28.05
2024-12-01 22:09:40,23.4,20.0,23.28,889.29,27.91
2024-12-01 22:10:40,23.4,20.0,23.27,889.27,27.81
2024-12-01 22:11:40,23.4,20.0,23.26,889.28,27.83
2024-12-01 22:12:40,23.4,20.0,23.25,889.27,27.88
2024-12-01 22:13:40,23.4,20.0,23.25,889.27,27.92
2024-12-01 22:14:40,23.3,20.0,23.25,889.27,27.86
2024-12-01 22:15:40,23.3,20.0,23.24,889.25,27.84
2024-12-01 22:16:40,23.4,20.0,23.23,889.28,27.85
2024-12-01 22:17:40,23.3,20.0,23.22,889.3,27.81
2024-12-01 22:18:40,23.3,20.0,23.22,889.25,27.87
2024-12-01 22:19:40,23.3,20.0,23.22,889.23,27.98
2024-12-01 22:20:40,23.3,20.0,23.22,889.23,28.0
2024-12-01 22:21:40,23.4,20.0,23.21,889.19,27.96
2024-12-01 22:22:40,23.4,20.0,23.21,889.22,27.91
2024-12-01 22:23:40,23.3,20.0,23.19,889.23,28.02
2024-12-01 22:24:40,23.3,20.0,23.19,889.23,28.0
2024-12-01 22:25:40,23.3,20.0,23.19,889.21,28.0
2024-12-01 22:26:40,23.3,20.0,23.18,889.24,27.98
2024-12-01 22:27:40,23.3,20.0,23.17,889.22,28.0
2024-12-01 22:28:40,23.3,20.0,23.16,889.17,28.02
2024-12-01 22:29:40,23.3,20.0,23.17,889.22,28.01
2024-12-01 22:30:40,23.3,20.0,23.15,889.17,28.04
2024-12-01 22:31:40,23.3,20.0,23.16,889.2,28.05
2024-12-01 22:32:40,23.2,20.0,23.14,889.21,28.48
2024-12-01 22:33:40,23.3,20.0,23.12,889.25,28.91
2024-12-01 22:34:40,23.3,20.0,23.14,889.28,28.38
2024-12-01 22:35:40,23.2,20.0,23.14,889.26,28.29
2024-12-01 22:36:40,23.3,20.0,23.12,889.25,29.13
2024-12-01 22:37:40,23.2,20.0,23.11,889.24,29.21
2024-12-01 22:38:40,23.2,20.0,23.12,889.28,29.22
2024-12-01 22:39:40,23.2,20.0,23.13,889.29,28.82
2024-12-01 22:40:41,23.3,20.0,23.11,889.25,29.2
2024-12-01 22:41:41,23.2,20.0,23.11,889.26,29.31
2024-12-01 22:42:41,23.2,20.0,23.12,889.25,29.32
2024-12-01 22:43:41,23.3,20.0,23.1,889.23,29.02
2024-12-01 22:44:41,23.3,20.0,23.09,889.25,28.99
2024-12-01 22:45:41,23.2,20.0,23.06,889.27,29.42
2024-12-01 22:46:41,23.2,20.0,23.08,889.33,29.08
2024-12-01 22:47:41,23.2,20.0,23.06,889.32,29.44
2024-12-01 22:48:41,23.2,20.0,23.08,889.35,29.14
2024-12-01 22:49:41,23.2,20.0,23.07,889.37,29.3
2024-12-01 22:50:41,23.2,20.0,23.07,889.39,29.15
2024-12-01 22:51:41,23.2,20.0,23.05,889.4,29.14
2024-12-01 22:52:41,23.2,20.0,23.06,889.42,29.02
2024-12-01 22:53:41,23.2,20.0,23.04,889.42,29.08
2024-12-01 22:54:41,23.2,20.0,23.03,889.44,28.95
2024-12-01 22:55:41,23.1,20.0,23.02,889.44,29.0
2024-12-01 22:56:41,23.2,20.0,23.02,889.52,28.98
2024-12-01 22:57:41,23.2,20.0,23.02,889.45,29.0
2024-12-01 22:58:41,23.1,20.0,23.01,889.43,28.98
2024-12-01 22:59:41,23.1,20.0,23.01,889.44,29.09
2024-12-01 23:00:41,23.1,20.0,23.01,889.46,29.03
2024-12-01 23:01:41,23.1,20.0,23.0,889.48,29.08
2024-12-01 23:02:41,23.1,20.0,22.99,889.49,29.1
2024-12-01 23:03:41,23.1,20.0,22.98,889.48,29.03
2024-12-01 23:04:41,23.1,20.0,22.97,889.5,29.09
2024-12-01 23:05:41,23.1,20.0,22.96,889.55,29.02
2024-12-01 23:06:41,23.1,20.0,22.98,889.53,29.2
2024-12-01 23:07:41,23.1,20.0,22.97,889.56,29.01
2024-12-01 23:08:41,23.1,20.0,22.94,889.54,29.06
2024-12-01 23:09:41,23.1,20.0,22.95,889.58,29.08
2024-12-01 23:10:41,23.0,20.0,22.93,889.54,29.08
2024-12-01 23:11:41,23.1,20.0,22.93,889.53,29.02
2024-12-01 23:12:41,23.0,20.0,22.92,889.58,29.06
2024-12-01 23:13:41,23.1,20.0,22.91,889.56,29.1
2024-12-01 23:14:42,23.0,20.0,22.9,889.59,29.13
2024-12-01 23:15:42,23.0,20.0,22.9,889.63,29.15
2024-12-01 23:16:42,23.0,20.0,22.9,889.58,29.13
2024-12-01 23:17:42,23.0,20.0,22.89,889.59,29.1
2024-12-01 23:18:42,23.0,20.0,22.9,889.58,29.04
2024-12-01 23:19:42,23.0,20.0,22.88,889.59,29.09
2024-12-01 23:20:42,23.0,20.0,22.88,889.58,29.06
2024-12-01 23:21:42,23.0,20.0,22.89,889.6,29.06
2024-12-01 23:22:42,23.0,20.0,22.89,889.57,29.02
2024-12-01 23:23:42,23.0,20.0,22.88,889.58,29.04
2024-12-01 23:24:42,23.0,20.0,22.87,889.61,29.06
2024-12-01 23:25:42,23.0,20.0,22.85,889.56,29.02
2024-12-01 23:26:42,23.0,20.0,22.84,889.55,29.04
2024-12-01 23:27:42,23.0,20.0,22.84,889.55,29.11
2024-12-01 23:28:42,22.9,20.0,22.84,889.49,29.09
2024-12-01 23:29:42,23.0,20.0,22.83,889.47,29.1
2024-12-01 23:30:42,22.9,20.0,22.83,889.45,29.08
2024-12-01 23:31:42,22.9,20.0,22.83,889.46,29.1
2024-12-01 23:32:42,22.9,20.0,22.82,889.46,29.17
2024-12-01 23:33:42,22.9,20.0,22.81,889.46,29.18
2024-12-01 23:34:42,22.9,20.0,22.82,889.42,29.17
2024-12-01 23:35:42,22.9,20.0,22.82,889.41,29.12
2024-12-01 23:36:42,22.9,20.0,22.8,889.41,29.21
2024-12-01 23:37:42,22.9,20.0,22.79,889.39,29.13
2024-12-01 23:38:42,22.9,20.0,22.78,889.38,29.18
2024-12-01 23:39:42,22.9,20.0,22.78,889.39,29.21
2024-12-01 23:40:42,22.9,20.0,22.77,889.39,29.21
2024-12-01 23:41:42,22.9,20.0,22.76,889.43,29.25
2024-12-01 23:42:42,22.9,20.0,22.75,889.38,29.16
2024-12-01 23:43:42,22.9,20.0,22.75,889.39,29.16
2024-12-01 23:44:42,22.9,20.0,22.74,889.39,29.23
2024-12-01 23:45:42,22.9,20.0,22.74,889.39,29.21
2024-12-01 23:46:42,22.9,20.0,22.73,889.41,29.17
2024-12-01 23:47:42,22.9,20.0,22.72,889.38,29.19
2024-12-01 23:48:43,22.9,20.0,22.72,889.39,29.31
2024-12-01 23:49:43,22.8,20.0,22.72,889.4,29.26
2024-12-01 23:50:43,22.9,20.0,22.72,889.4,29.29
2024-12-01 23:51:43,22.9,20.0,22.7,889.42,29.28
2024-12-01 23:52:43,22.9,20.0,22.69,889.43,29.32
2024-12-01 23:53:43,22.8,20.0,22.69,889.41,29.33
2024-12-01 23:54:43,22.8,20.0,22.69,889.39,29.4
2024-12-01 23:55:43,22.9,20.0,22.68,889.42,29.38
2024-12-01 23:56:43,22.7,20.0,22.68,889.42,29.3
2024-12-01 23:57:43,22.7,20.0,22.67,889.44,29.31
2024-12-01 23:58:43,22.7,20.0,22.68,889.41,29.31
2024-12-01 23:59:43,22.8,20.0,22.66,889.44,29.37
2024-12-02 00:00:43,22.8,20.0,22.67,889.41,29.4
2024-12-02 00:01:43,22.8,20.0,22.67,889.44,29.42
2024-12-02 00:02:43,22.7,20.0,22.66,889.41,29.46
2024-12-02 00:03:43,22.8,20.0,22.65,889.47,29.52
2024-12-02 00:04:43,22.7,20.0,22.65,889.47,29.46
2024-12-02 00:05:43,22.7,20.0,22.65,889.45,29.54
2024-12-02 00:06:43,22.7,20.0,22.64,889.49,29.54
2024-12-02 00:07:43,22.7,20.0,22.64,889.43,29.52
2024-12-02 00:08:43,22.7,20.0,22.64,889.45,29.51
2024-12-02 00:09:43,22.7,20.0,22.64,889.48,29.52
2024-12-02 00:10:43,22.7,20.0,22.63,889.46,29.57
2024-12-02 00:11:43,22.7,20.0,22.63,889.47,29.56
2024-12-02 00:12:43,22.7,20.0,22.61,889.52,29.56
2024-12-02 00:13:43,22.7,20.0,22.6,889.44,29.45
2024-12-02 00:14:43,22.7,20.0,22.6,889.49,29.53
2024-12-02 00:15:43,22.7,20.0,22.59,889.48,29.55
2024-12-02 00:16:43,22.6,20.0,22.59,889.55,29.56
2024-12-02 00:17:43,22.7,20.0,22.6,889.57,29.54
2024-12-02 00:18:43,22.7,20.0,22.58,889.54,29.49
2024-12-02 00:19:43,22.7,20.0,22.58,889.56,29.54
2024-12-02 00:20:43,22.7,20.0,22.57,889.55,29.49
2024-12-02 00:21:43,22.7,20.0,22.58,889.59,29.44
2024-12-02 00:22:43,22.7,20.0,22.57,889.58,29.53
2024-12-02 00:23:44,22.7,20.0,22.57,889.61,29.5
2024-12-02 00:24:44,22.6,20.0,22.55,889.64,29.49
2024-12-02 00:25:44,22.6,20.0,22.55,889.65,29.52
2024-12-02 00:26:44,22.7,20.0,22.55,889.66,29.58
2024-12-02 00:27:44,22.6,20.0,22.54,889.64,29.58
2024-12-02 00:28:44,22.6,20.0,22.55,889.65,29.49
2024-12-02 00:29:44,22.6,20.0,22.55,889.66,29.47
2024-12-02 00:30:44,22.6,20.0,22.53,889.67,29.41
2024-12-02 00:31:44,22.6,20.0,22.53,889.68,29.46
2024-12-02 00:32:44,22.6,20.0,22.51,889.66,29.46
2024-12-02 00:33:44,22.6,20.0,22.52,889.67,29.47
2024-12-02 00:34:44,22.6,20.0,22.5,889.64,29.47
2024-12-02 00:35:44,22.6,20.0,22.5,889.67,29.43
2024-12-02 00:36:44,22.6,20.0,22.49,889.64,29.43
2024-12-02 00:37:44,22.6,20.0,22.49,889.64,29.44
2024-12-02 00:38:44,22.6,20.0,22.5,889.71,29.4
2024-12-02 00:39:44,22.6,20.0,22.48,889.69,29.48
2024-12-02 00:40:44,22.6,20.0,22.49,889.75,29.48
2024-12-02 00:41:44,22.6,20.0,22.48,889.68,29.38
2024-12-02 00:42:44,22.6,20.0,22.46,889.69,29.34
2024-12-02 00:43:44,22.6,20.0,22.46,889.67,29.44
2024-12-02 00:44:44,22.5,20.0,22.45,889.66,29.43
2024-12-02 00:45:44,22.6,20.0,22.45,889.68,29.48
2024-12-02 00:46:44,22.5,20.0,22.44,889.62,29.42
2024-12-02 00:47:44,22.6,20.0,22.44,889.64,29.42
2024-12-02 00:48:44,22.6,20.0,22.42,889.6,29.38
2024-12-02 00:49:44,22.5,20.0,22.42,889.57,29.42
2024-12-02 00:50:44,22.5,20.0,22.42,889.56,29.38
2024-12-02 00:51:44,22.5,20.0,22.41,889.54,29.44
2024-12-02 00:52:44,22.5,20.0,22.43,889.56,29.46
2024-12-02 00:53:44,22.5,20.0,22.41,889.68,29.4
2024-12-02 00:54:44,22.6,20.0,22.41,889.61,29.43
2024-12-02 00:55:44,22.5,20.0,22.4,889.58,29.36
2024-12-02 00:56:44,22.5,20.0,22.4,889.62,29.37
2024-12-02 00:57:45,22.5,20.0,22.39,889.55,29.26
2024-12-02 00:58:45,22.5,20.0,22.38,889.54,29.29
2024-12-02 00:59:45,22.5,20.0,22.38,889.56,29.34
2024-12-02 01:00:45,22.5,20.0,22.38,889.58,29.35
2024-12-02 01:01:45,22.5,20.0,22.36,889.55,29.37
2024-12-02 01:02:45,22.5,20.0,22.37,889.59,29.39
2024-12-02 01:03:45,22.5,20.0,22.36,889.58,29.39
2024-12-02 01:04:45,22.5,20.0,22.35,889.61,29.41
2024-12-02 01:05:45,22.5,20.0,22.35,889.59,29.3
2024-12-02 01:06:45,22.5,20.0,22.33,889.61,29.34
2024-12-02 01:07:45,22.5,20.0,22.34,889.59,29.34
2024-12-02 01:08:45,22.4,20.0,22.34,889.58,29.26
2024-12-02 01:09:45,22.5,20.0,22.34,889.54,29.31
2024-12-02 01:10:45,22.5,20.0,22.33,889.54,29.3
2024-12-02 01:11:45,22.4,20.0,22.31,889.49,29.33
2024-12-02 01:12:45,22.5,20.0,22.31,889.51,29.36
2024-12-02 01:13:45,22.4,20.0,22.31,889.5,29.34
2024-12-02 01:14:45,22.4,20.0,22.3,889.5,29.49
2024-12-02 01:15:45,22.4,20.0,22.28,889.49,29.4
2024-12-02 01:16:45,22.4,20.0,22.29,889.49,29.42
2024-12-02 01:17:45,22.4,20.0,22.28,889.44,29.47
2024-12-02 01:18:45,22.4,20.0,22.29,889.46,29.42
2024-12-02 01:19:45,22.4,20.0,22.29,889.44,29.43
2024-12-02 01:20:45,22.4,20.0,22.28,889.47,29.42
2024-12-02 01:21:45,22.4,20.0,22.28,889.5,29.48
2024-12-02 01:22:45,22.4,20.0,22.25,889.5,29.38
2024-12-02 01:23:45,22.4,20.0,22.27,889.48,29.38
2024-12-02 01:24:45,22.4,20.0,22.27,889.5,29.36
2024-12-02 01:25:45,22.4,20.0,22.25,889.47,29.38
2024-12-02 01:26:45,22.4,20.0,22.26,889.51,29.46
2024-12-02 01:27:45,22.4,20.0,22.24,889.49,29.43
2024-12-02 01:28:45,22.4,20.0,22.24,889.52,29.44
2024-12-02 01:29:45,22.4,20.0,22.24,889.51,29.36
2024-12-02 01:30:45,22.4,20.0,22.24,889.53,29.43
2024-12-02 01:31:46,22.4,20.0,22.22,889.52,29.35
2024-12-02 01:32:46,22.4,20.0,22.23,889.52,29.37
2024-12-02 01:33:46,22.3,20.0,22.21,889.53,29.4
2024-12-02 01:34:46,22.4,20.0,22.21,889.5,29.4
2024-12-02 01:35:46,22.3,20.0,22.2,889.5,29.41
2024-12-02 01:36:46,22.3,20.0,22.19,889.53,29.46
2024-12-02 01:37:46,22.3,20.0,22.18,889.5,29.41
2024-12-02 01:38:46,22.3,20.0,22.18,889.5,29.46
2024-12-02 01:39:46,22.3,20.0,22.19,889.54,29.41
2024-12-02 01:40:46,22.3,20.0,22.17,889.57,29.41
2024-12-02 01:41:46,22.3,20.0,22.16,889.52,29.38
2024-12-02 01:42:46,22.3,20.0,22.17,889.52,29.42
2024-12-02 01:43:46,22.3,20.0,22.18,889.51,29.49
2024-12-02 01:44:46,22.3,20.0,22.18,889.51,29.41
2024-12-02 01:45:46,22.3,20.0,22.16,889.52,29.43
2024-12-02 01:46:46,22.3,20.0,22.15,889.52,29.4
2024-12-02 01:47:46,22.3,20.0,22.15,889.53,29.37
2024-12-02 01:48:46,22.3,20.0,22.13,889.56,29.45
2024-12-02 01:49:46,22.3,20.0,22.13,889.56,29.42
2024-12-02 01:50:46,22.3,20.0,22.12,889.61,29.47
2024-12-02 01:51:46,22.2,20.0,22.12,889.6,29.44
2024-12-02 01:52:46,22.2,20.0,22.12,889.64,29.43
2024-12-02 01:53:46,22.2,20.0,22.11,889.63,29.37
2024-12-02 01:54:46,22.2,20.0,22.11,889.62,29.36
2024-12-02 01:55:46,22.2,20.0,22.11,889.62,29.41
2024-12-02 01:56:46,22.2,20.0,22.1,889.64,29.39
2024-12-02 01:57:46,22.2,20.0,22.09,889.7,29.37
2024-12-02 01:58:46,22.2,20.0,22.08,889.65,29.36
2024-12-02 01:59:46,22.1,20.0,22.08,889.64,29.45
2024-12-02 02:00:46,22.1,20.0,22.08,889.66,29.4
2024-12-02 02:01:46,22.1,20.0,22.07,889.67,29.45
2024-12-02 02:02:46,22.1,20.0,22.06,889.68,29.36
2024-12-02 02:03:46,22.1,20.0,22.07,889.71,29.37
2024-12-02 02:04:46,22.1,20.0,22.07,889.69,29.44
2024-12-02 02:05:47,22.1,20.0,22.05,889.71,29.42
2024-12-02 02:06:47,22.1,20.0,22.06,889.72,29.48
2024-12-02 02:07:47,22.1,20.0,22.05,889.73,29.52
2024-12-02 02:08:47,22.2,20.0,22.05,889.71,29.49
2024-12-02 02:09:47,22.1,20.0,22.04,889.74,29.49
2024-12-02 02:10:47,22.1,20.0,22.03,889.78,29.54
2024-12-02 02:11:47,22.1,20.0,22.02,889.78,29.51
2024-12-02 02:12:47,22.1,20.0,22.02,889.77,29.5
2024-12-02 02:13:47,22.1,20.0,22.02,889.75,29.51
2024-12-02 02:14:47,22.1,20.0,22.01,889.75,29.53
2024-12-02 02:15:47,22.1,20.0,22.0,889.77,29.5
2024-12-02 02:16:47,22.1,20.0,21.99,889.77,29.55
2024-12-02 02:17:47,22.1,20.0,21.98,889.79,29.58
2024-12-02 02:18:47,22.1,20.0,21.98,889.78,29.52
2024-12-02 02:19:47,22.1,20.0,21.98,889.77,29.53
2024-12-02 02:20:47,22.1,20.0,21.99,889.81,29.51
2024-12-02 02:21:47,22.1,20.0,21.98,889.85,29.51
2024-12-02 02:22:47,22.1,20.0,21.96,889.81,29.5
2024-12-02 02:23:47,22.0,20.0,21.95,889.82,29.52
2024-12-02 02:24:47,22.1,20.0,21.94,889.85,29.57
2024-12-02 02:25:47,22.0,20.0,21.95,889.89,29.54
2024-12-02 02:26:47,22.1,20.0,21.94,889.88,29.48
2024-12-02 02:27:47,22.0,20.0,21.95,889.9,29.46
2024-12-02 02:28:47,22.1,20.0,21.95,889.88,29.46
2024-12-02 02:29:47,22.0,20.0,21.94,889.87,29.54
2024-12-02 02:30:47,22.0,20.0,21.93,889.88,29.6
2024-12-02 02:31:47,22.0,20.0,21.91,889.86,29.59
2024-12-02 02:32:47,22.0,20.0,21.92,889.87,29.56
2024-12-02 02:33:47,22.0,20.0,21.93,889.92,29.63
2024-12-02 02:34:47,22.0,20.0,21.91,889.92,29.58
2024-12-02 02:35:47,22.0,20.0,21.9,889.91,29.68
2024-12-02 02:36:47,22.0,20.0,21.9,889.96,29.68
2024-12-02 02:37:47,22.0,20.0,21.89,890.01,29.62
2024-12-02 02:38:47,22.0,20.0,21.9,889.98,29.59
2024-12-02 02:39:47,22.0,20.0,21.89,890.02,29.57
2024-12-02 02:40:48,22.0,20.0,21.88,890.04,29.63
2024-12-02 02:41:48,22.0,20.0,21.89,890.05,29.62
2024-12-02 02:42:48,22.0,20.0,21.88,890.06,29.63
2024-12-02 02:43:48,22.0,20.0,21.89,890.08,29.6
2024-12-02 02:44:48,22.0,20.0,21.89,890.09,29.63
2024-12-02 02:45:48,22.0,20.0,21.87,890.06,29.59
2024-12-02 02:46:48,22.0,20.0,21.88,890.08,29.61
2024-12-02 02:47:48,22.0,20.0,21.87,890.1,29.67
2024-12-02 02:48:48,22.0,20.0,21.86,890.11,29.66
2024-12-02 02:49:48,22.0,20.0,21.86,890.11,29.64
2024-12-02 02:50:48,22.0,20.0,21.85,890.12,29.67
2024-12-02 02:51:48,22.0,20.0,21.84,890.09,29.6
2024-12-02 02:52:48,22.0,20.0,21.85,890.09,29.54
2024-12-02 02:53:48,22.0,20.0,21.84,890.09,29.63
2024-12-02 02:54:48,22.0,20.0,21.84,890.08,29.61
2024-12-02 02:55:48,21.8,20.0,21.85,890.08,29.64
2024-12-02 02:56:48,21.9,20.0,21.83,890.07,29.65
2024-12-02 02:57:48,21.9,20.0,21.83,890.09,29.62
2024-12-02 02:58:48,21.9,20.0,21.83,890.12,29.6
2024-12-02 02:59:48,21.9,20.0,21.82,890.14,29.62
2024-12-02 03:00:48,21.9,20.0,21.83,890.21,29.66
2024-12-02 03:01:48,21.9,20.0,21.81,890.15,29.62
2024-12-02 03:02:48,21.9,20.0,21.81,890.17,29.7
2024-12-02 03:03:48,21.9,20.0,21.8,890.22,29.6
2024-12-02 03:04:48,21.9,20.0,21.79,890.16,29.65
2024-12-02 03:05:48,21.9,20.0,21.8,890.18,29.63
2024-12-02 03:06:48,21.9,20.0,21.8,890.24,29.63
2024-12-02 03:07:48,21.9,20.0,21.78,890.2,29.67
2024-12-02 03:08:48,21.9,20.0,21.78,890.21,29.72
2024-12-02 03:09:48,21.9,20.0,21.77,890.17,29.69
2024-12-02 03:10:48,21.8,20.0,21.78,890.16,29.73
2024-12-02 03:11:48,21.8,20.0,21.77,890.19,29.74
2024-12-02 03:12:48,21.8,20.0,21.77,890.22,29.75
2024-12-02 03:13:48,21.8,20.0,21.77,890.21,29.77
2024-12-02 03:14:49,21.8,20.0,21.76,890.18,29.75
2024-12-02 03:15:49,21.8,20.0,21.76,890.22,29.75
2024-12-02 03:16:49,21.8,20.0,21.76,890.22,29.68
2024-12-02 03:17:49,21.8,20.0,21.77,890.23,29.66
2024-12-02 03:18:49,21.8,20.0,21.76,890.21,29.63
2024-12-02 03:19:49,21.8,20.0,21.76,890.18,29.57
2024-12-02 03:20:49,21.8,20.0,21.75,890.18,29.68
2024-12-02 03:21:49,21.8,20.0,21.74,890.2,29.68
2024-12-02 03:22:49,21.8,20.0,21.74,890.19,29.69
2024-12-02 03:23:49,21.8,20.0,21.72,890.17,29.69
2024-12-02 03:24:49,21.8,20.0,21.73,890.15,29.72
2024-12-02 03:25:49,21.8,20.0,21.72,890.15,29.66
